record_id,farmer_id,county,sub_county,farm_area_ha,crop_primary,crop_secondary,rain_mm_gs,eo_ndvi_gs,irrigated,soil_quality_index,input_cost_kes,sales_kes,yield_t_ha,mpesa_txn_count_90d,mpesa_inflow_kes_90d,prior_default,processor_contract,insured,agritech_score,gov_subsidy,loan_amount_kes,tenor_months,interest_rate_pct,climate_risk_index,risk_score_internal,default_or_claim,split
rec_0001564,farmer_0683482,Kisumu,,1.269,wheat,,913.2,0.62,False,0.688,55859.0,123675.0,2.505,73,126830.0,False,True,False,0.71,True,61283.0,3,24.52,0.467,0.294,False,test
rec_0001565,farmer_1275014,Garissa,,0.914,millet,,878.9,0.302,False,0.595,36005.0,35336.0,1.276,29,72998.0,False,False,False,0.483,True,35173.0,12,20.74,0.91,0.611,False,train
rec_0001566,farmer_1014757,Mandera,,0.176,maize,,1117.4,0.646,False,0.476,10543.0,23442.0,3.355,85,51183.0,False,False,False,0.473,False,10000,18,22.53,0.234,0.634,False,train
rec_0001567,farmer_1270706,Tharaka-Nithi,,3.575,millet,,933.5,0.675,False,0.514,126933.0,216227.0,1.904,51,206762.0,False,False,True,0.513,False,117202.0,9,19.53,0.193,0.23,False,train
rec_0001568,farmer_0946225,Murang'a,,0.689,maize,,829.2,0.263,False,0.521,27107.0,57663.0,2.43,51,81923.0,False,True,True,0.535,False,23872.0,18,16.51,0.827,0.586,False,train
rec_0001569,farmer_1444426,Bomet,,1.464,rice,,1045.7,0.552,False,0.363,65504.0,186529.0,3.232,29,110617.0,False,False,False,0.553,True,168023.0,18,17.03,0.28,0.415,False,train
rec_0001570,farmer_0799842,Nyeri,,1.513,coffee,,1143.6,0.679,True,0.516,46013.0,242765.0,1.724,40,108632.0,False,True,False,0.485,False,167459.0,6,17.44,0.26,0.236,False,train
rec_0001571,farmer_0721501,Elgeyo-Marakwet,,3.567,tea,dairy-fodder,690.5,0.707,False,0.691,127948.0,688440.0,2.388,34,92294.0,False,False,False,0.606,False,292066.0,12,14.22,0.467,0.156,False,train
rec_0001572,farmer_1556445,Meru,,1.54,tea,sugarcane,1189.4,0.516,False,0.607,69158.0,311684.0,2.697,73,54334.0,False,True,True,0.687,False,151637.0,12,23.94,0.49,0.318,False,train
rec_0001573,farmer_1365556,Kiambu,,2.879,millet,maize,733.4,0.478,True,0.698,102401.0,112762.0,1.502,53,137090.0,False,False,False,0.459,False,13280.0,18,15.51,0.947,0.43,False,train
rec_0001574,farmer_0227650,Mandera,,1.201,maize,,1030.4,0.691,False,0.584,51542.0,145179.0,3.396,52,96539.0,False,False,False,0.377,False,77329.0,3,18.1,0.234,0.342,False,test
rec_0001575,farmer_0040978,Nandi,,0.558,coffee,,755.2,0.313,False,0.43,22348.0,60640.0,1.409,34,183017.0,False,False,False,0.33,False,30273.0,9,17.47,0.714,0.622,True,train
rec_0001576,farmer_1803715,Tana River,,2.363,maize,maize,1646.8,0.697,False,0.583,63979.0,310874.0,3.998,53,0,False,False,False,0.64,False,139170.0,24,10.82,0.129,0.255,False,train
rec_0001577,farmer_0685052,Nairobi,,0.535,sugarcane,,979.5,0.694,True,0.591,24846.0,139380.0,70.394,55,187521.0,False,False,False,0.314,False,55365.0,24,16.96,0.247,0.579,False,train
rec_0001578,farmer_0286348,Nairobi,,2.248,beans,millet,1066.9,0.702,False,0.532,76975.0,187369.0,1.63,14,77497.0,False,True,False,0.504,False,168854.0,24,14.15,0.247,0.292,False,train
rec_0001579,farmer_1163146,Taita-Taveta,,0.773,coffee,,875.2,0.667,False,0.756,31811.0,124769.0,1.712,43,209935.0,False,False,True,0.553,False,59818.0,18,13.28,0.246,0.444,False,test
rec_0001580,farmer_0749342,Bungoma,,1.309,dairy-fodder,,843.8,0.518,False,0.628,38462.0,382950.0,12.947,52,161641.0,False,False,False,0.373,False,94479.0,12,23.25,0.753,0.437,False,train
rec_0001581,farmer_0462926,Nandi,,0.471,sugarcane,,779.4,0.377,False,0.659,15380.0,106842.0,65.716,57,115530.0,False,True,False,0.555,False,136178.0,6,14.81,0.714,0.464,False,train
rec_0001582,farmer_1073895,Bomet,,1.576,sugarcane,,1220.5,0.67,False,0.51,43909.0,459916.0,73.833,64,108106.0,False,False,False,0.515,True,247515.0,12,18.06,0.28,0.269,False,train
rec_0001583,farmer_0081718,Nyeri,,3.153,rice,dairy-fodder,1133.8,0.538,False,0.48,100484.0,601669.0,3.746,29,163762.0,False,False,False,0.578,False,238386.0,18,19.49,0.26,0.23,False,train
rec_0001584,farmer_1188252,Lamu,,2.824,rice,,1464.2,0.546,False,0.567,103439.0,637138.0,4.5,33,185686.0,False,False,False,0.588,False,191549.0,12,15.13,0.314,0.199,False,train
rec_0001585,farmer_1496021,Kericho,,2.357,beans,dairy-fodder,1186.4,0.611,False,0.636,70641.0,233491.0,1.737,50,113130.0,False,False,False,0.527,False,173070.0,9,20.43,0.62,0.302,False,train
rec_0001586,farmer_0924752,Kisii,,1.968,beans,,684.0,0.569,False,0.428,93900.0,135747.0,1.205,42,61202.0,False,True,False,0.708,False,173480.0,12,19.62,0.307,0.288,False,test
rec_0001587,farmer_1576061,Baringo,,1.377,coffee,,1333.0,0.594,False,0.484,51435.0,265386.0,1.921,64,196899.0,True,False,True,0.381,False,104155.0,9,23.52,0.155,0.593,False,train
rec_0001588,farmer_0069183,Kwale,,1.406,coffee,,1102.9,0.839,False,0.492,46104.0,220607.0,2.0,39,131425.0,False,False,False,0.43,False,39165.0,12,18.14,0.136,0.305,False,train
rec_0001589,farmer_1353755,Kitui,,0.928,rice,,692.4,0.774,False,0.707,43334.0,168756.0,3.901,88,137167.0,False,False,False,0.569,False,41066.0,12,13.35,0.052,0.333,False,train
rec_0001590,farmer_1587775,Elgeyo-Marakwet,,1.524,millet,maize,1011.1,0.738,True,0.451,40909.0,94424.0,1.797,44,87069.0,True,False,False,0.496,False,118007.0,24,21.31,0.467,0.672,True,test
rec_0001591,farmer_0911061,Tharaka-Nithi,,1.788,beans,,784.8,0.761,False,0.562,51426.0,201126.0,1.734,13,168253.0,False,True,False,0.634,True,113740.0,24,15.94,0.193,0.275,False,train
rec_0001592,farmer_1342362,Nyandarua,,0.873,maize,maize,891.0,0.523,False,0.521,28961.0,93424.0,2.779,50,94801.0,False,False,True,0.496,False,81036.0,18,13.1,0.365,0.491,False,train
rec_0001593,farmer_0166892,Nandi,,0.964,beans,,680.0,0.607,False,0.566,27637.0,79466.0,1.448,66,8142.0,False,True,True,0.603,False,61746.0,9,18.08,0.714,0.371,False,train
rec_0001594,farmer_1126002,Turkana,,4.287,maize,,1161.0,0.72,False,0.689,147584.0,590131.0,3.742,48,0,False,True,True,0.82,False,227363.0,6,16.88,0.094,0.084,False,train
rec_0001595,farmer_0940398,Isiolo,,1.277,sugarcane,dairy-fodder,804.4,0.618,False,0.469,50759.0,297141.0,63.818,56,105371.0,False,False,False,0.713,False,149244.0,3,21.73,0.33,0.282,False,train
rec_0001596,farmer_1190475,Kisii,,3.466,wheat,,577.8,0.586,False,0.549,104413.0,366733.0,2.694,44,121060.0,False,False,True,0.381,False,204630.0,6,20.19,0.307,0.222,False,train
rec_0001597,farmer_0108380,Bungoma,,1.144,tea,rice,974.5,0.444,False,0.633,62527.0,270714.0,2.746,54,25898.0,False,False,False,0.545,False,168955.0,6,17.86,0.753,0.425,False,train
rec_0001598,farmer_0450865,Migori,,0.963,beans,,1288.6,0.69,False,0.585,36415.0,116053.0,1.8,59,109995.0,False,False,False,0.513,False,65914.0,18,25.25,0.263,0.484,False,train
rec_0001599,farmer_0696225,Bungoma,,1.758,maize,maize,1026.7,0.595,True,0.521,59322.0,236909.0,3.634,25,123635.0,False,True,True,0.671,False,80220.0,24,12.56,0.753,0.339,False,test
rec_0001600,farmer_0300425,Trans Nzoia,,2.432,wheat,,1426.4,0.736,False,0.756,75927.0,342367.0,3.5,93,199953.0,False,False,False,0.53,False,197507.0,24,19.62,0.212,0.306,False,train
rec_0001601,farmer_0556144,Turkana,,0.934,potato,,827.1,0.854,False,0.527,33320.0,487718.0,20.567,0,25503.0,False,True,False,0.657,False,186698.0,3,9.17,0.094,0.143,False,train
rec_0001602,farmer_0659115,Busia,,3.254,maize,,487.4,0.558,False,0.559,131800.0,276598.0,2.765,49,241937.0,False,True,False,0.6,False,136007.0,9,15.59,0.693,0.224,False,test
rec_0001603,farmer_0339923,Laikipia,,1.501,beans,millet,1381.1,0.487,False,0.446,59997.0,145139.0,1.647,54,190062.0,True,False,True,0.468,False,75003.0,3,15.55,0.82,0.608,False,train
rec_0001604,farmer_0161866,Garissa,,0.661,wheat,,676.6,0.462,True,0.678,37728.0,56654.0,2.399,46,77054.0,False,False,True,0.567,False,67495.0,18,20.84,0.91,0.636,False,train
rec_0001605,farmer_1827596,Siaya,,2.627,wheat,millet,688.4,0.452,False,0.58,99109.0,228731.0,2.541,62,97880.0,True,False,False,0.511,False,96653.0,18,15.65,0.689,0.612,True,train
rec_0001606,farmer_0097696,Nairobi,,0.903,beans,maize,1076.6,0.638,True,0.591,23500.0,82519.0,1.53,38,186153.0,False,False,False,0.64,False,10000,12,22.2,0.247,0.416,False,train
rec_0001607,farmer_1242999,Tana River,,3.32,millet,,1583.4,0.762,False,0.664,109483.0,187307.0,2.0,33,54678.0,True,False,False,0.587,True,46082.0,24,13.26,0.129,0.465,False,train
rec_0001608,farmer_0509584,Busia,,1.744,rice,rice,616.0,0.532,False,0.42,64085.0,251616.0,2.803,41,136951.0,False,True,False,0.447,False,64015.0,6,18.73,0.693,0.302,False,train
rec_0001609,farmer_1218225,Nyamira,,2.876,horticulture,,607.3,0.323,False,0.538,124160.0,2255461.0,12.147,30,76750.0,False,True,True,0.517,False,812430.0,6,15.78,0.966,0.057,False,train
rec_0001610,farmer_1594334,Kajiado,,0.555,horticulture,,1317.8,0.48,False,0.505,19768.0,570579.0,15.618,63,84238.0,False,True,False,0.466,False,198703.0,18,18.94,0.736,0.439,False,train
rec_0001611,farmer_1393605,Machakos,,1.877,wheat,,652.0,0.769,False,0.565,47702.0,145021.0,2.2,38,110214.0,False,False,False,0.656,False,123119.0,3,20.76,0.323,0.231,False,train
rec_0001612,farmer_0569082,Tharaka-Nithi,,2.899,maize,,927.3,0.754,False,0.615,92929.0,361409.0,3.626,13,128482.0,False,False,False,0.569,False,189606.0,12,16.34,0.193,0.198,False,train
rec_0001613,farmer_1052459,Tharaka-Nithi,,1.769,wheat,,998.4,0.815,True,0.489,53953.0,209805.0,3.5,8,96377.0,False,False,True,0.54,False,99717.0,9,17.62,0.193,0.251,False,train
rec_0001614,farmer_0365164,Garissa,,0.516,wheat,,960.2,0.404,False,0.751,28036.0,50821.0,2.469,53,15923.0,False,True,False,0.641,True,94512.0,18,13.02,0.91,0.556,False,train
rec_0001615,farmer_1127413,Taita-Taveta,,0.968,potato,,1005.1,0.703,False,0.593,46553.0,495942.0,23.475,40,79684.0,True,False,False,0.682,False,171766.0,3,10.79,0.246,0.404,False,train
rec_0001616,farmer_1274896,Uasin Gishu,,1.131,maize,,1208.4,0.621,False,0.667,22263.0,161347.0,3.853,30,191513.0,True,True,False,0.698,False,91297.0,3,18.56,0.781,0.485,False,test
rec_0001617,farmer_1730259,Trans Nzoia,,2.322,rice,,1374.3,0.641,False,0.611,73078.0,536231.0,4.5,33,226815.0,False,False,False,0.702,False,186141.0,24,21.73,0.212,0.271,False,train
rec_0001618,farmer_0927544,Kakamega,,0.689,coffee,,763.1,0.218,False,0.469,18781.0,68616.0,0.965,28,90344.0,False,False,False,0.412,False,106429.0,18,17.56,0.958,0.683,False,train
rec_0001619,farmer_0576205,Laikipia,,1.753,maize,,1123.0,0.512,False,0.489,75558.0,210802.0,3.71,49,136001.0,False,False,False,0.445,False,161527.0,3,27.44,0.82,0.414,True,train
rec_0001620,farmer_0828849,Nyandarua,,1.405,rice,,1256.0,0.684,False,0.517,41693.0,263883.0,4.344,3,302929.0,False,False,True,0.569,False,15569.0,12,10.93,0.365,0.29,False,train
rec_0001621,farmer_1687633,Uasin Gishu,,1.039,beans,,1323.8,0.337,True,0.542,29879.0,107102.0,1.603,56,66536.0,False,False,False,0.722,False,101488.0,18,16.52,0.781,0.523,False,train
rec_0001622,farmer_1367072,Kilifi,,2.247,tea,,1074.4,0.497,False,0.65,91498.0,507581.0,2.607,25,111474.0,False,False,False,0.263,False,224799.0,24,23.27,0.634,0.459,False,test
rec_0001623,farmer_1159159,Vihiga,,0.411,sugarcane,rice,462.4,0.542,False,0.622,29420.0,114378.0,64.777,49,185366.0,False,False,False,0.542,False,92501.0,3,24.62,0.855,0.554,False,train
rec_0001624,farmer_0403770,Bomet,,1.143,maize,,1407.7,0.677,False,0.378,43238.0,175515.0,4.0,31,17102.0,False,False,False,0.508,False,114079.0,24,17.13,0.28,0.458,False,train
rec_0001625,farmer_1665719,Kericho,,3.534,maize,,1197.8,0.611,False,0.375,125268.0,396697.0,3.03,42,88090.0,False,False,False,0.367,False,115024.0,3,20.45,0.62,0.233,False,train
rec_0001626,farmer_0138258,Kakamega,,4.474,maize,,799.7,0.436,False,0.589,149959.0,565808.0,3.38,15,62106.0,False,False,False,0.477,True,178469.0,18,11.93,0.958,0.27,False,test
rec_0001627,farmer_0555644,Homa Bay,,2.248,beans,,844.1,0.581,False,0.595,52279.0,198129.0,1.671,80,145748.0,False,True,False,0.618,False,56638.0,3,18.48,0.513,0.2,False,train
rec_0001628,farmer_1897214,Garissa,,0.54,potato,,1087.1,0.319,False,0.414,24070.0,257977.0,18.834,16,110382.0,False,False,False,0.288,False,117385.0,24,10.77,0.91,0.675,True,test
rec_0001629,farmer_1751634,Makueni,,2.168,maize,,1014.0,0.425,False,0.527,52999.0,217435.0,3.142,32,126911.0,False,True,False,0.556,False,96621.0,9,24.48,0.654,0.307,False,train
rec_0001630,farmer_1405642,Elgeyo-Marakwet,,3.029,sorghum,,1017.2,0.53,False,0.714,113948.0,176124.0,1.592,31,98355.0,False,True,False,0.644,False,60657.0,9,14.21,0.467,0.219,False,train
rec_0001631,farmer_0977886,Murang'a,,0.766,tea,,714.4,0.471,False,0.584,39928.0,168093.0,2.55,58,42732.0,True,True,False,0.636,False,137001.0,3,17.17,0.827,0.604,False,test
rec_0001632,farmer_0225170,Nakuru,,1.838,beans,dairy-fodder,584.9,0.389,False,0.411,53923.0,126939.0,1.284,50,18098.0,True,False,False,0.484,False,64445.0,24,18.11,0.949,0.747,False,train
rec_0001633,farmer_1689758,Migori,,2.299,wheat,,1090.7,0.737,True,0.573,71245.0,288237.0,2.904,14,270551.0,False,False,True,0.685,False,221732.0,6,14.9,0.263,0.188,False,train
rec_0001634,farmer_0201810,Kirinyaga,,2.668,dairy-fodder,rice,693.7,0.774,False,0.582,82875.0,1248315.0,18.052,31,46617.0,False,True,False,0.658,False,550164.0,6,21.71,0.163,0.065,False,train
rec_0001635,farmer_0687006,Laikipia,,3.009,maize,potato,1509.6,0.489,False,0.597,85332.0,480066.0,4.0,29,0,False,True,True,0.489,False,225998.0,12,14.33,0.82,0.216,False,test
rec_0001636,farmer_1729291,Kwale,,1.122,horticulture,maize,1246.7,0.734,False,0.689,48455.0,1353229.0,16.305,49,74898.0,True,True,True,0.6,False,505144.0,24,15.19,0.136,0.292,False,test
rec_0001637,farmer_0843710,Nakuru,,1.832,horticulture,,614.5,0.407,False,0.406,44593.0,1532749.0,12.757,49,102711.0,False,True,False,0.663,False,527106.0,18,13.88,0.949,0.127,False,train
rec_0001638,farmer_0571953,Mandera,,0.419,maize,millet,1254.9,0.686,False,0.457,14130.0,54419.0,3.512,61,245032.0,False,False,True,0.33,False,72568.0,24,19.86,0.234,0.623,True,test
rec_0001639,farmer_1286408,Baringo,,2.297,maize,,901.4,0.763,False,0.733,71498.0,251666.0,3.47,29,110783.0,False,True,True,0.563,False,22681.0,12,18.61,0.155,0.198,False,test
rec_0001640,farmer_0680202,Kilifi,,6.672,sorghum,,941.2,0.575,False,0.532,226671.0,448417.0,1.898,60,183810.0,False,False,True,0.484,False,148537.0,3,20.44,0.634,0.18,False,train
rec_0001641,farmer_0696855,Busia,,2.164,rice,,671.6,0.456,True,0.563,64137.0,341705.0,3.608,50,16083.0,False,True,False,0.65,False,150349.0,6,16.74,0.693,0.227,False,train
rec_0001642,farmer_1200690,Vihiga,,1.127,tea,horticulture,485.0,0.501,False,0.63,36394.0,201491.0,1.981,35,169418.0,True,False,False,0.545,False,87387.0,9,10.33,0.855,0.621,False,train
rec_0001643,farmer_0715754,Trans Nzoia,,3.061,maize,,1363.3,0.668,False,0.558,113071.0,434318.0,4.0,21,55734.0,False,True,False,0.654,False,97784.0,12,14.52,0.212,0.155,False,train
rec_0001644,farmer_0453414,Elgeyo-Marakwet,,1.507,beans,tea,1072.3,0.6,True,0.676,49686.0,128263.0,1.428,28,88657.0,False,False,False,0.513,True,72144.0,6,15.04,0.467,0.332,False,test
rec_0001645,farmer_0149899,Uasin Gishu,,0.947,maize,sorghum,1238.3,0.482,True,0.494,63966.0,95801.0,2.938,49,177700.0,False,False,False,0.649,False,45170.0,6,19.75,0.781,0.48,False,train
rec_0001646,farmer_1937423,Nyamira,,2.548,millet,,516.8,0.431,False,0.404,84495.0,80569.0,1.228,79,57437.0,False,False,False,0.308,False,57480.0,9,12.04,0.966,0.409,False,train
rec_0001647,farmer_1624112,Marsabit,,1.235,beans,maize,1106.6,0.721,False,0.676,43895.0,109034.0,1.498,36,0,False,True,False,0.657,False,99243.0,24,15.44,0.018,0.332,False,train
rec_0001648,farmer_0631820,Baringo,,1.329,maize,beans,1201.7,0.671,False,0.452,54962.0,200712.0,4.0,31,141123.0,True,False,False,0.521,False,108872.0,6,11.44,0.155,0.491,False,train
rec_0001649,farmer_1293734,Turkana,,1.412,horticulture,,1017.3,0.74,True,0.648,37812.0,1560856.0,17.23,29,165879.0,False,False,False,0.529,False,589605.0,9,17.32,0.094,0.091,False,train
rec_0001650,farmer_0372218,Mandera,,0.4,dairy-fodder,,1310.0,0.675,False,0.426,12558.0,183798.0,16.249,2,0,False,False,False,0.592,False,134545.0,6,25.94,0.234,0.446,False,train
rec_0001651,farmer_0911211,Turkana,,2.623,beans,maize,1095.4,0.714,False,0.558,76596.0,256815.0,1.8,29,0,False,True,False,0.339,False,100235.0,18,9.26,0.094,0.214,False,test
rec_0001652,farmer_1202924,Kisumu,,1.159,sugarcane,,1128.7,0.459,False,0.524,38809.0,338899.0,72.742,43,109779.0,True,True,False,0.479,False,156398.0,18,19.8,0.467,0.62,False,train
rec_0001653,farmer_0737952,Kericho,,5.442,maize,,1408.6,0.528,False,0.592,199850.0,546654.0,3.354,31,133448.0,False,False,False,0.626,False,261579.0,6,16.86,0.62,0.172,False,test
rec_0001654,farmer_1619545,Meru,,1.993,maize,,818.4,0.503,False,0.641,62758.0,194999.0,3.155,58,49582.0,False,False,False,0.295,False,112385.0,6,19.66,0.49,0.365,False,train
rec_0001655,farmer_0864521,Isiolo,,2.12,sugarcane,wheat,670.9,0.707,True,0.543,84948.0,584079.0,69.11,25,109624.0,False,False,False,0.559,False,230460.0,3,15.77,0.33,0.175,False,train
rec_0001656,farmer_0332542,Kiambu,,2.333,wheat,,770.8,0.256,False,0.6,81194.0,177236.0,2.25,45,63191.0,False,False,False,0.487,False,10000,6,20.24,0.947,0.425,False,train
rec_0001657,farmer_0497163,Nandi,,0.425,horticulture,,1150.7,0.387,False,0.573,8947.0,338006.0,12.428,45,126219.0,False,False,False,0.394,False,82091.0,6,26.36,0.714,0.559,False,train
rec_0001658,farmer_0740775,Laikipia,,1.95,wheat,,607.4,0.446,False,0.603,77857.0,216563.0,2.852,58,52847.0,False,False,False,0.583,False,90064.0,18,25.01,0.82,0.479,False,train
rec_0001659,farmer_1640127,Bomet,,1.092,sorghum,beans,1063.7,0.581,False,0.492,37039.0,72287.0,2.045,55,11973.0,False,False,False,0.507,False,10000,12,15.84,0.28,0.416,False,train
rec_0001660,farmer_1989979,Turkana,,1.617,tea,,1117.7,0.689,False,0.729,69893.0,398692.0,2.951,70,25523.0,False,False,True,0.722,False,121621.0,6,18.18,0.094,0.217,False,test
rec_0001661,farmer_1570551,Marsabit,,2.867,maize,,1085.1,0.737,False,0.537,102515.0,385394.0,4.0,35,211375.0,False,False,False,0.587,False,150932.0,12,13.32,0.018,0.182,False,train
rec_0001662,farmer_0668907,Siaya,,1.99,horticulture,sorghum,737.6,0.51,False,0.697,66809.0,1714586.0,13.585,63,175256.0,False,False,False,0.466,False,641481.0,12,17.46,0.689,0.12,False,train
rec_0001663,farmer_1459171,Kakamega,,4.159,horticulture,maize,812.6,0.426,False,0.639,110921.0,3846325.0,15.111,68,100324.0,False,False,False,0.367,True,1348374.0,12,16.03,0.958,0.013,False,test
rec_0001664,farmer_1451454,Nandi,,0.859,dairy-fodder,,733.4,0.602,False,0.414,14905.0,330578.0,17.346,43,212102.0,False,False,False,0.408,False,156719.0,6,20.78,0.714,0.404,False,train
rec_0001665,farmer_0874937,Meru,,2.295,tea,tea,1056.7,0.417,False,0.445,74822.0,366991.0,2.205,52,42091.0,False,True,False,0.8,False,180619.0,24,17.68,0.49,0.294,False,train
rec_0001666,farmer_1098902,Marsabit,,1.761,wheat,dairy-fodder,1185.7,0.75,False,0.616,40909.0,200309.0,3.022,81,7315.0,False,False,False,0.642,False,132375.0,24,18.71,0.018,0.319,False,train
rec_0001667,farmer_0948366,Makueni,,2.084,wheat,,1321.7,0.435,False,0.685,79244.0,216205.0,2.708,40,141109.0,False,True,True,0.501,False,128436.0,6,14.26,0.654,0.282,False,train
rec_0001668,farmer_1682141,Embu,,1.465,maize,,483.3,0.605,False,0.431,39717.0,132476.0,2.594,44,119413.0,False,False,True,0.604,False,37186.0,3,16.6,0.567,0.306,False,train
rec_0001669,farmer_0925445,Nyeri,,3.214,sorghum,,1359.4,0.693,False,0.602,122298.0,255232.0,2.5,64,18845.0,False,False,False,0.578,False,53190.0,9,15.34,0.26,0.215,False,train
rec_0001670,farmer_1378765,Nyamira,,1.324,coffee,rice,534.5,0.3,False,0.443,48912.0,125908.0,1.05,68,36891.0,False,False,False,0.419,False,18528.0,9,17.37,0.966,0.525,False,train
rec_0001671,farmer_1914089,West Pokot,,2.186,sorghum,sorghum,1103.0,0.37,False,0.586,70620.0,141056.0,1.828,33,111769.0,False,True,False,0.54,False,53135.0,6,12.76,0.895,0.303,False,train
rec_0001672,farmer_0117890,Kakamega,,1.71,maize,rice,878.2,0.274,False,0.457,58539.0,146087.0,2.685,54,115967.0,False,False,False,0.674,False,68840.0,12,20.33,0.958,0.475,False,train
rec_0001673,farmer_0177908,Kirinyaga,,0.854,horticulture,,901.0,0.642,False,0.319,39959.0,1143661.0,17.254,41,91641.0,False,True,False,0.813,False,424323.0,12,15.48,0.163,0.134,False,test
rec_0001674,farmer_0671117,Kitui,,3.384,millet,,844.7,0.823,False,0.668,134180.0,174187.0,1.729,41,210099.0,False,True,False,0.416,False,115701.0,24,15.76,0.052,0.249,False,train
rec_0001675,farmer_1829233,Taita-Taveta,,2.111,potato,,1013.8,0.521,False,0.674,76960.0,891775.0,17.196,27,163531.0,False,False,False,0.495,False,320822.0,6,16.1,0.246,0.17,False,test
rec_0001676,farmer_1918922,Nairobi,,0.724,potato,,862.0,0.669,True,0.516,19426.0,325687.0,19.436,53,0,False,False,True,0.71,True,132401.0,12,17.78,0.247,0.342,False,train
rec_0001677,farmer_0480753,Machakos,,0.693,beans,,587.5,0.599,True,0.402,21867.0,51979.0,1.208,32,31877.0,False,True,False,0.726,False,66397.0,24,10.69,0.323,0.425,False,train
